SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 4
Caption, "L-N Voltage Profile"
ChartCaption, "L-N Voltage Profile"
Xlabel, "Distance (km)"
Ylabel, "p.u. Voltage"
ClickOn
SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 7
TxtAlign, 1
KeyClass, 1
Line, "Line.ln5622467-4", "l3139366", "m4362177", 14592, 6,  0, 3, 7.1995579, 1.8165453, 1.8165453, 1.0498084, 1.9321514, 1.0495605, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5622467-4", "l3139366", "m4362177", 14784, 6,  0, 3, 7.1995579, 1.8165453, 1.8165453, 1.0505764, 1.9321514, 1.050337, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln7167521-1", "m4362177", "m1186052", 14976, 6,  0, 3, 7.1995579, 1.9321514, 1.9321514, 1.0554658, 1.9976559, 1.0553468, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln7167521-1", "m4362177", "m1186052", 15168, 6,  0, 3, 7.1995579, 1.9321514, 1.9321514, 1.0495605, 1.9976559, 1.0494201, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln7167521-1", "m4362177", "m1186052", 15360, 6,  0, 3, 7.1995579, 1.9321514, 1.9321514, 1.050337, 1.9976559, 1.0502013, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8978752-1", "m1186052", "198-5320", 15552, 6,  0, 3, 7.1995579, 1.9976559, 1.9976559, 1.0553468, 2.003495, 1.0553413, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8978752-1", "m1186052", "198-5320", 15744, 6,  0, 3, 7.1995579, 1.9976559, 1.9976559, 1.0494201, 2.003495, 1.0494136, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8978752-1", "m1186052", "198-5320", 15936, 6,  0, 3, 7.1995579, 1.9976559, 1.9976559, 1.0502013, 2.003495, 1.0501943, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8978753-1", "198-5320", "221-311359", 16128, 6,  0, 3, 7.1995579, 2.003495, 2.003495, 1.0553413, 2.007387, 1.0553377, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8978753-1", "198-5320", "221-311359", 16320, 6,  0, 3, 7.1995579, 2.003495, 2.003495, 1.0494136, 2.007387, 1.0494093, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8978753-1", "198-5320", "221-311359", 16512, 6,  0, 3, 7.1995579, 2.003495, 2.003495, 1.0501943, 2.007387, 1.0501897, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8978753-2", "221-311359", "l3234149", 16704, 6,  0, 3, 7.1995579, 2.007387, 2.007387, 1.0553377, 2.0555676, 1.0552925, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8978753-2", "221-311359", "l3234149", 16896, 6,  0, 3, 7.1995579, 2.007387, 2.007387, 1.0494093, 2.0555676, 1.0493559, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8978753-2", "221-311359", "l3234149", 17088, 6,  0, 3, 7.1995579, 2.007387, 2.007387, 1.0501897, 2.0555676, 1.050132, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5927383-1", "m1186065", "m1186064", 17280, 6,  0, 11, 7.1995579, 1.5088039, 1.5088039, 1.0561489, 1.5778938, 1.0561513, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5927383-1", "m1186065", "m1186064", 17472, 6,  0, 11, 7.1995579, 1.5088039, 1.5088039, 1.0503885, 1.5778938, 1.0503945, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5927383-1", "m1186065", "m1186064", 17664, 6,  0, 11, 7.1995579, 1.5088039, 1.5088039, 1.0512092, 1.5778938, 1.0512069, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5654480-1", "m1186064", "m1186063", 17856, 6,  0, 11, 7.1995579, 1.5778938, 1.5778938, 1.0561513, 1.5830402, 1.0561514, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5654480-1", "m1186064", "m1186063", 18048, 6,  0, 11, 7.1995579, 1.5778938, 1.5778938, 1.0503945, 1.5830402, 1.050395, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5654480-1", "m1186064", "m1186063", 18240, 6,  0, 11, 7.1995579, 1.5778938, 1.5778938, 1.0512069, 1.5830402, 1.0512067, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6412356-1", "m1186063", "m1209776", 18432, 6,  0, 4, 7.1995579, 1.5830402, 1.5830402, 1.0561514, 1.6441138, 1.0561519, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6412356-1", "m1186063", "m1209776", 18624, 6,  0, 4, 7.1995579, 1.5830402, 1.5830402, 1.050395, 1.6441138, 1.0503965, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6412356-1", "m1186063", "m1209776", 18816, 6,  0, 4, 7.1995579, 1.5830402, 1.5830402, 1.0512067, 1.6441138, 1.0512082, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5533797-1", "m1209776", "m1209775", 19008, 6,  0, 4, 7.1995579, 1.6441138, 1.6441138, 1.0561519, 1.7105927, 1.0561524, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5533797-1", "m1209776", "m1209775", 19200, 6,  0, 4, 7.1995579, 1.6441138, 1.6441138, 1.0503965, 1.7105927, 1.0503982, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5533797-1", "m1209776", "m1209775", 19392, 6,  0, 4, 7.1995579, 1.6441138, 1.6441138, 1.0512082, 1.7105927, 1.0512098, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6078775-1", "m1209775", "m1209774", 19584, 6,  0, 4, 7.1995579, 1.7105927, 1.7105927, 1.0561524, 1.8726632, 1.0561535, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6078775-1", "m1209775", "m1209774", 19776, 6,  0, 4, 7.1995579, 1.7105927, 1.7105927, 1.0503982, 1.8726632, 1.0504022, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6078775-1", "m1209775", "m1209774", 19968, 6,  0, 4, 7.1995579, 1.7105927, 1.7105927, 1.0512098, 1.8726632, 1.0512136, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8940662-1", "m1209774", "221-242079", 20160, 6,  0, 3, 7.1995579, 1.8726632, 1.8726632, 1.0561535, 1.8769982, 1.0561537, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8940662-1", "m1209774", "221-242079", 20352, 6,  0, 3, 7.1995579, 1.8726632, 1.8726632, 1.0504022, 1.8769982, 1.0504023, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8940662-1", "m1209774", "221-242079", 20544, 6,  0, 3, 7.1995579, 1.8726632, 1.8726632, 1.0512136, 1.8769982, 1.0512138, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8940663-1", "221-242079", "l3011293", 20736, 6,  0, 3, 7.1995579, 1.8769982, 1.8769982, 1.0561537, 1.9337417, 1.0561556, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8940663-1", "221-242079", "l3011293", 20928, 6,  0, 3, 7.1995579, 1.8769982, 1.8769982, 1.0504023, 1.9337417, 1.0504047, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8940663-1", "221-242079", "l3011293", 21120, 6,  0, 3, 7.1995579, 1.8769982, 1.8769982, 1.0512138, 1.9337417, 1.0512163, 16711680, 2, 0, 0, 0, 0, 16, 1
